,Names,GPA,Avg Commute Time,Technical Aptitude,Soft Skills,Years of Experience,Leadership Capability,Sex,Age,Arrest Records,origin_Australia,origin_Canada,origin_China,origin_India,origin_Mexico,origin_United States,sport_Club/Intramural,sport_NCAA/Professional,sport_None,Job Performance,Job Tenure,Military Tenure,Name,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Other,Race,hirevue_0.0,hirevue_1.0,hirevue_2.0,referral_0.0,referral_1.0,culturalfit_0.0,culturalfit_1.0,culturalfit_2.0,education_0.0,education_1.0,education_2.0,prestige_0.0,prestige_1.0,prestige_2.0,prestige_3.0,degree_Engineering,degree_Humanities,degree_None,degree_Quantitative,degree_Sciences,linkedin_None,linkedin_Ok,linkedin_Very Good,socmedia_Bad,socmedia_Good,criminal_0.0,criminal_1.0,arrest_0.0,arrest_1.0
502,Mark Barrow,3.55560899314713,31.147291449166094,1.3457014850020186,3.228035938510026,4.29052411279947,0.6403313108312965,1.0,35.0,0.0,0,0,0,0,0,1,0,0,1,2.17345018369302,2.918919383640839,2.054946479428891,Beatrice Swift,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
503,William Hill,3.335307197971825,21.067697297602137,2.1855493212341424,4.433234302293261,7.822378769391799,1.3871702528265446,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,6.64975597294141,3.6432639927571944,2.2610974988331143,Jerome Hart,1,0,0,0,0,African-American,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
504,Patricia Caldwell,2.907387732681903,27.10660500836628,0.7849373067239835,2.9943739435993924,5.563202563879191,1.2854960485611697,0.0,37.0,0.0,0,0,0,0,0,1,1,0,0,3.0069708773078223,8.03078872050424,4.204125504911693,John Segura,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0
505,Barbara Cass,2.775238788262537,9.036352735267403,1.6753482493516954,2.5651831781749492,3.199214140905546,-0.038912045312207766,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-1.1289094343821098,4.692515731459243,2.718903897019071,Luis Walker,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
506,Amy Newhouse,2.7629538671261056,37.97758397455826,1.156848030547259,0.6160650288302381,-2.4958064811815657,-2.4384309021888035,1.0,35.0,1.0,0,0,0,0,0,1,1,0,0,-11.168279359128736,1.8778004459699462,1.3330719765496701,Brenda Boggs,0,0,1,0,0,Caucasian,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
507,Hallie Rezak,3.4758794346854467,19.518380047824415,1.2643161931275881,4.067031711669839,5.8195597630739035,-0.4345151783059095,0.0,21.0,0.0,0,0,0,0,1,0,0,0,1,2.444485627504165,4.336169497091506,2.414757446646019,Carlos Henry,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
508,Louis Flores,2.95512993172153,14.29267747618158,2.689455042074299,3.41825246899408,3.812264367588849,-1.055764784743618,1.0,29.0,0.0,0,0,1,0,0,0,0,0,1,-0.9035783734541585,4.6568620932714255,2.8049452863132385,Patricia Robertson,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
509,Daniel Girard,3.2058782204754848,42.237307073748966,1.2293632152518201,3.4874319666227525,6.033035857042743,0.4044366950512534,1.0,28.0,0.0,0,0,0,0,0,1,1,0,0,2.1286609334078936,1.843777094598354,1.502470200610409,Josephine Lewis,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
510,Miguel Smith,3.3026455820732847,13.965938542271921,1.909375828994699,3.287260980568812,4.01742404334609,-0.17895716983741675,0.0,31.0,0.0,0,0,0,0,0,1,0,0,1,0.562870190746183,4.572610940856128,2.4027754309150744,Erik Mcclure,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
511,Robin Morriss,3.073584143805915,28.13398593724861,1.556195200565031,2.809183808442783,3.935322763576834,-0.3482779733309813,1.0,24.0,0.0,1,0,0,0,0,0,0,0,1,-1.363569868746127,3.0604416384074944,1.8400162689342703,Melanie Viesselman,0,1,0,0,0,Asian,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
512,Stephen Blackard,3.612695301998043,23.53622708727839,3.8137200929289703,3.810603421233156,5.154860778400731,0.05450529340979654,0.0,22.0,0.0,0,0,0,0,0,1,0,1,0,1.3015654953206277,3.5046504033586707,2.340081550310062,Sergio Cress,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
513,Richard Allen,2.6831566957641173,46.60899861664019,1.393903345675151,1.6853324382572512,-1.5040904414122638,-1.9141476547218175,1.0,22.0,0.0,0,1,0,0,0,0,0,0,1,-6.5495828333892065,1.621134956554388,1.1260679796517423,Helene Wills,0,0,1,0,0,Caucasian,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
514,Bryan Rembert,2.7608427253974694,45.63218056620755,3.7723639162478175,3.587698050899636,5.232593752652406,0.24986451653180503,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,1.4394602749490781,1.8115365082843233,1.6561338277175381,Caleb Golden,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
515,Shirley Allen,3.12047258921247,59.68609956327988,2.4374227107099813,3.296124394660023,3.1887708966861434,0.8539647703422001,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,2.9455838233906437,0.24768010600854584,0.9863594103685707,Devin Pearson,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0
516,Rick Fyffe,2.868541215818842,36.64855859831407,2.693167212613014,3.337316023869456,2.314843103380923,-0.4677990786961924,0.0,28.0,1.0,0,0,0,0,0,1,0,0,1,0.6119134322704936,2.3173842914984073,1.6301376252486068,Arthur Bermudez,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
517,Daniel Miller,2.6338838848843773,28.83160247983323,1.7431688661476734,2.3619356165157352,3.568887756427461,0.1766626186483182,0.0,29.0,0.0,0,0,0,0,1,0,0,0,1,-1.5455116202707462,3.8277326857642824,2.431636891485344,Burl Barber,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
518,Andrew Lorenzen,3.1767365148876867,50.20765019024576,2.5655580752850824,2.789968726142968,-1.6347512257122307,-1.837049227632504,1.0,32.0,0.0,0,0,0,0,0,1,1,0,0,-3.3004596886716553,1.2198065730075134,1.280290708412875,Amalia Bryant,0,0,0,1,0,Hispanic,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
519,Kimberley Tharrington,2.570393535443544,25.846767694065683,2.7413805371415743,2.4114660563806547,3.2052685085333144,0.3933776141107717,0.0,40.0,0.0,0,0,0,0,0,1,0,0,1,-1.1587769401081267,3.720998232273671,2.44271165424242,Timothy Kaiser,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
520,Elsie Parks,3.097161697652,82.31600350111064,1.6458189789188495,3.497369735879765,8.432946221169384,0.9920674078352797,0.0,30.0,0.0,0,0,1,0,0,0,0,0,1,2.6137983035155616,0.0,0.0,Kenneth Martin,0,0,1,0,0,Caucasian,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
521,Charles Rodriguez,2.8696359047837174,50.94470621828383,1.729574404487142,3.524621270327191,2.327166943871064,0.43623533981532137,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,3.5394805570202417,1.519891112602098,1.400320729243794,Jeffrey Mccan,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
522,Eric Rodriguez,3.077600075793206,61.58344065929458,0.8946163626071126,3.459763357528697,8.023754561393213,0.6711597069354319,1.0,27.0,0.0,0,0,0,0,0,1,0,1,0,2.3420684303164117,0.0,0.5671674906831314,Kristine Ledbetter,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
523,Kendall Martin,3.0840901248975077,7.5332177868132035,1.6740655575199979,2.9410000033962427,2.5325258092034595,0.9196817787793499,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,2.450400886146518,6.512698918478315,3.7585381463240584,Robert Lacey,0,0,0,1,0,Hispanic,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
524,Allen Crowder,2.767534125126827,15.891759963945393,1.034960517427184,2.4462415805104167,3.5190783518354,-0.2688873947026871,1.0,22.0,1.0,0,0,0,0,0,1,0,0,1,-1.772132331687657,4.3037405789589105,2.5898946494406676,Sandra Dougherty,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
525,Jose Allbright,3.6603934272189314,21.245633598437372,1.143183555970682,4.624053898554021,7.658805298599528,-0.03371001108992794,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,4.772446631196223,3.6174001450616875,2.2282565212608847,Jacinda Wright,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
526,Gregory Boyd,3.1411801811687865,64.61141011821255,2.143093817830354,3.0526198301001277,0.69734384272417,-0.46335418972477554,1.0,31.0,0.0,0,0,1,0,0,0,0,0,1,0.16490723615638098,0.011112783702383222,0.6249703022011242,Rose Ryan,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
527,Edwin Crosby,3.847348651564977,39.63841287578987,2.4761967408139207,3.1972175533905176,2.5703499069845104,0.10177956084602381,0.0,25.0,1.0,0,0,0,0,0,1,0,0,1,0.711298613286908,2.5323409641814303,1.797082926389482,Micheal Smith,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
528,Daniel Rogerson,3.6159773415167384,22.099563414598997,1.6618898270672597,3.80523290821328,3.6210434278989196,-0.8365602590540799,1.0,29.0,0.0,0,0,1,0,0,0,0,0,1,1.192205930910618,3.310943154021716,1.9447936961147692,Jane Torres,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
529,Jared Hohnstein,2.669373140190894,40.49360840916974,2.9773888979055174,2.34469458178944,3.450681432383735,-0.16911976118983216,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-2.9956545285449545,2.1334204441128186,1.6569475718013287,Jimmy Miniard,0,1,0,0,0,Asian,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
530,Rickie Goodman,3.0368753310390537,47.64063981672822,2.054366100352922,2.087585406514394,2.576663596027393,0.1465541406984989,0.0,24.0,1.0,0,0,0,0,0,1,0,1,0,-2.4710081088145714,1.3131444176981453,1.225216455312594,John Karam,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
531,Jeffrey Moran,3.2923769296223244,27.005589729678434,0.6832361178306654,3.446955012568337,5.720324864867759,0.3584272781385598,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,2.5100331741365536,3.2705733194221014,1.989713667699423,Diane Boyd,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
532,Carol Sims,3.118020705968289,5.120652189748547,2.400354814279405,3.211464115578087,2.592499125861982,-0.24336071881335852,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,0.5177117344685701,5.6681178383354,3.474311319318509,Jose Mortimer,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
533,John Day,3.0511440519387567,64.81848192719403,2.69071011778629,3.686203361326839,4.9202695463191,0.5602025234536191,0.0,30.0,0.0,0,0,0,0,0,1,1,0,0,2.7895399853300225,0.0,0.3527835133864219,William Young,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
534,Joel Chase,2.625965180666535,57.838704506980704,1.9445621514708156,1.6495564750917764,0.688815652994101,-0.833314557093732,1.0,29.0,0.0,0,0,0,0,0,1,1,0,0,-5.250509675696474,0.2583754024076481,0.4328165247817586,Audrey Brown,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
535,Aaron Flanagan,3.4906405203463398,28.45231739996826,2.660237656017808,2.913079058683547,5.062225329954817,-0.1380755587058499,0.0,33.0,0.0,0,0,0,0,0,1,0,0,1,-1.6183834964488772,7.826898571739434,4.3791646324356766,Fred Mccormick,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
536,Emma Ayers,2.5268856699411764,5.052115946738024,2.3304451543900773,2.790260351792083,4.804687910220963,0.35029529084308325,0.0,21.0,0.0,0,0,0,0,0,1,0,0,1,-0.26484462537348946,5.5371045562322045,2.966386103927209,Travis Gertelman,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0
537,Jeffrey Booker,3.0375826890480417,19.537429076482372,3.7346572551530706,3.3955199109983587,3.260651868492361,0.5341890595111827,0.0,23.0,0.0,0,0,0,1,0,0,1,0,0,1.7052324101012672,4.293812856944743,2.876648232631598,Aaron Green,0,0,0,1,0,Hispanic,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
538,James Qualls,2.854045899935974,63.188092194306314,1.8353118759594644,3.106870191137938,4.789232374769848,0.7652254180180228,0.0,23.0,0.0,0,0,0,0,0,1,1,0,0,2.0922640743707945,0.5213773083653219,0.9859908796497732,David Walker,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0
539,Pedro Mannings,3.2224868548418613,38.581455590953524,3.043451072008179,4.298767798457284,5.37024954429335,0.29425209311644124,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,4.235598831902697,2.050464380623346,1.565704781820549,Matthew Salazar,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
540,Michael Ayala,3.2805927942131525,20.059632206326853,-0.22955467820168796,2.5243578937745696,3.320314139575656,-0.8771526836301967,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-2.2686117501552894,3.3115354684532226,2.1934159652740166,Julie Labbe,1,0,0,0,0,African-American,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
541,Corey Scarce,2.1272238426446326,48.58386731531578,3.775984404649951,3.396964787127527,7.4335303803006525,1.262561637950002,0.0,23.0,0.0,0,0,0,0,0,1,1,0,0,2.3413990548671504,0.6446612117666981,0.8533824730327604,Mark Mccarthy,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
542,Verna Mccormick,3.4096404618536984,27.515560460522178,1.3641588637709177,3.9110214623332693,4.837049239325774,0.6636330745348699,0.0,23.0,1.0,0,0,1,0,0,0,0,0,1,4.644087288558011,2.530826503834607,1.7776993825725569,Steve Bauer,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
543,Paul Opperman,3.0179048013548235,9.383861051469943,1.893511556920801,3.9889099533557637,8.411794749017629,1.844566811394662,0.0,23.0,0.0,0,0,0,0,0,1,0,1,0,6.022260371960105,6.06384219917812,3.617963354476323,Kevin Jones,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
544,Gregory Starks,2.3353944901208785,21.56584063882231,0.6169350616978095,2.352913990879771,1.0587940791015544,0.4054978338466346,1.0,24.0,0.0,0,0,0,0,0,1,0,0,1,0.8133634911001277,3.163024989515097,1.9593606185608097,Mary Mcdonald,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
545,Willy Scott,2.23694511642569,25.04593910572812,3.382078832790353,2.546990263054209,-0.043088695988558356,-0.373783948100748,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,-1.5373385588365642,3.550567522207105,2.391545738247628,Michael Crumm,0,0,1,0,0,Caucasian,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
546,Margaret Grenier,3.2760566148642516,40.71798076657062,2.8730737346907995,3.0829814429578257,2.4210008452982947,-0.30043618692069524,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,-0.58399821343981,2.3387547543661085,1.8227824289889218,Clifford King,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
547,Pearl Davis,2.254687580804946,3.37466446842701,1.349208252720631,1.9157417927204126,1.5147162580821192,-0.589393091895638,1.0,28.0,1.0,0,0,1,0,0,0,1,0,0,-3.6602186883893957,4.911800719560253,2.7283550335711118,Pamela Fellers,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
548,Christina Mccomber,3.6916911577542755,65.84763325782174,3.850912956566847,4.057549973622246,5.066069698992232,0.36845259007726744,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,2.9157954579060177,0.0,0.7957372961854137,Paul Mcfarling,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0
549,Delia Arevalos,1.943647325754647,2.434943093607906,2.5999763875275415,2.0483065223398245,1.877977186536401,0.08861772695459992,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-2.389436504918944,5.943752536987413,3.4667273699109002,Robert Uchida,0,0,1,0,0,Caucasian,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
550,Jesus Ha,2.640178276304355,61.80735169535407,1.1547070863211668,2.053078936506774,-0.48141482856732765,-1.237565094520371,1.0,25.0,0.0,1,0,0,0,0,0,0,0,1,-3.97809929572348,0.28206377917494674,0.5919825804278465,Karen Scott,0,0,0,0,1,Other,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
551,Aimee Carroll,3.661740561055426,10.417947421335004,2.653612237598044,4.086525446839898,5.994512487744812,0.7516380547488063,0.0,29.0,0.0,0,0,0,0,0,1,0,1,0,4.124371572197406,4.191316914427958,2.4984388719128754,Stephen Chilton,0,0,1,0,0,Caucasian,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
552,Brian Joseph,2.533668732868383,28.32769419678574,2.002446692958634,2.3085854743600542,2.977075969106506,0.10142574922447535,1.0,28.0,0.0,0,0,0,0,0,1,1,0,0,-1.6411341596041251,3.2645686964720286,2.16650770783629,Delores Henry,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
553,Paula Clanton,2.5329001087130214,63.58905080296388,2.645426736168378,2.6158498213945953,1.6019522627159213,-0.6670019935288493,1.0,22.0,0.0,0,0,0,0,0,1,1,0,0,-2.0970946153858576,0.12448362937400193,0.5544991894441,Martha Smith,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
554,Juan West,2.5834964054214526,17.864873259636624,1.087576566843898,2.1229551313872084,6.057440984506275,-0.7797467425981662,1.0,26.0,0.0,0,0,0,0,0,1,0,0,1,-4.873531055938291,3.9011540722053675,2.509591368886357,Michelle Boeding,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
555,Harold Nicholson,3.3306965030074327,24.90655885002734,2.1642161056201044,2.8159417008773384,3.073353944771811,-0.06297872313124304,1.0,30.0,0.0,0,0,1,0,0,0,0,0,1,-0.9012295427132889,3.3802081633661176,2.104625513714396,Joanne Hanson,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
556,Antonio Griffin,2.742116386829327,52.651898788623576,2.244324217397206,2.126578117638576,1.0079554577029688,-0.7942249279992136,1.0,31.0,0.0,0,0,0,0,0,1,0,0,1,-3.9856223394560617,1.4000262349761516,1.13867204861028,Tenesha Welter,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
557,William Deboer,2.840956162448785,21.5743745298684,1.0678658765408011,2.101882099037871,3.984333517817091,0.11635136516768983,1.0,24.0,0.0,1,0,0,0,0,0,1,0,0,-2.3788067218879103,6.933979302024132,3.631049254126639,Elaine Guy,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
558,Sandra Ryan,3.340701544316537,28.130944608486917,1.0592142009996888,3.6235601426694637,9.492499212993938,0.17463043532900646,1.0,21.0,0.0,0,0,0,1,0,0,0,0,1,0.9697980099944593,2.847669640656403,2.0799978765915124,Nobuko Lopez,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
559,Johnny Pettus,3.276256133573305,55.88365812620598,1.011935877401669,3.364000979137444,6.425952406525328,0.2566256667680164,1.0,21.0,0.0,0,0,1,0,0,0,1,0,0,1.4680671797606841,1.4563772866028022,1.4586470256838306,Thelma Mendoza,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
560,Charles Galvis,2.2437555800239455,11.414947772187176,2.151842815014906,1.758308820354793,1.4955006148748908,-0.41016665977181027,1.0,27.0,0.0,0,0,0,0,0,1,1,0,0,-4.256028143221646,6.063607868587601,3.4980598299658245,Emily Paul,0,0,1,0,0,Caucasian,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
561,Robert England,2.47157680815321,58.81839898068975,2.125402009524444,2.843568410523161,4.685271945548963,0.4208056370486861,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,0.17686894828111227,0.640636143391851,0.9232320715629079,Silas Konon,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0
562,Ronald Hutson,3.2343162706994297,42.997854688362196,2.4411154126502526,3.6738129931666084,2.9873721472283474,-1.582748020727409,1.0,33.0,0.0,0,0,0,0,0,1,0,0,1,-1.0131997374242159,2.2078070449451577,1.5845965235081536,Cynthia Hollendonner,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
563,Erika Wilder,3.2211355180193437,51.35209151632196,1.7965143119645748,3.0835718000552292,2.8891319796304495,-0.27377593616132107,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-0.011282527920744424,0.9174495416882511,1.3776695592846524,Esther Aasen,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
564,Mary Brown,1.451396142841036,56.935004682806365,1.8199209901135498,0.29381806081013906,-2.7437018876358907,-1.0484283256100986,1.0,23.0,0.0,0,0,1,0,0,0,1,0,0,-8.953908544709808,0.51203924907129,0.8584276099204546,Yvonne Sullivan,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
565,Thomas Proctor,2.8559587999046925,74.02864086503611,2.934903113821923,3.1238613030216955,2.333748029609456,-0.21742895665814904,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,0.06729691753564428,0.0,0.10302162120822267,Benjamin Harris,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
566,Mary Happel,2.657019180028354,22.462098688290837,2.102455560558517,2.193215864805495,5.341843530986462,0.7964312192897612,0.0,26.0,0.0,1,0,0,0,0,0,1,0,0,-1.6360966581284362,3.7922373948387986,2.01305679945433,Ronald Wheeler,0,0,1,0,0,Caucasian,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
567,Jeremy Williams,2.2771767025482443,44.43198023428877,1.4898362225049178,2.8171017020955182,5.938213219849063,0.7681405549865312,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,1.1081793113095846,1.528356065036015,1.34787045962943,Dean Elizondo,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
568,Denise Rhoads,2.6497755412841393,27.228023690882235,2.2473345867274204,2.5085292935667245,0.3402781243258577,0.07642088154244225,0.0,23.0,0.0,0,0,0,0,0,1,1,0,0,-0.2895997278088512,3.717133477652331,2.4825755556273696,Todd Farver,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
569,Billy Mcnurlen,3.6558840147561895,1.2951574374017554,2.74589014633614,3.497208208173327,3.871161075528196,0.0958150428358984,0.0,22.0,1.0,0,0,0,0,0,1,1,0,0,1.0304305049944071,5.3889063019564265,3.13036374948219,Steven Kang,0,0,1,0,0,Caucasian,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
