,Names,GPA,Avg Commute Time,Technical Aptitude,Soft Skills,Years of Experience,Leadership Capability,Sex,Age,Arrest Records,origin_Australia,origin_Canada,origin_China,origin_India,origin_Mexico,origin_United States,sport_Club/Intramural,sport_NCAA/Professional,sport_None,Job Performance,Job Tenure,Military Tenure,Name,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Other,Race,hirevue_0.0,hirevue_1.0,hirevue_2.0,referral_0.0,referral_1.0,culturalfit_0.0,culturalfit_1.0,culturalfit_2.0,education_0.0,education_1.0,education_2.0,prestige_0.0,prestige_1.0,prestige_2.0,prestige_3.0,degree_Engineering,degree_Humanities,degree_None,degree_Quantitative,degree_Sciences,linkedin_None,linkedin_Ok,linkedin_Very Good,socmedia_Bad,socmedia_Good,criminal_0.0,criminal_1.0,arrest_0.0,arrest_1.0
6228,Roberto Pruett,2.680968395173254,22.933800675158487,3.748385455025761,3.4785617326136564,5.510054339737865,1.8258214092342016,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,2,3.9533256750284926,2.621322847557836,Theodore Bath,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
6229,Lucile Tait,4.202909899999682,7.24783162797133,1.992153541751068,3.5168241091767536,5.987009348872037,0.17448859882586396,0.0,28.0,0.0,0,0,0,0,0,1,0,1,0,0,6.612762160515135,3.9508063716503865,James Friedman,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
6230,Robert Akim,3.1133982079907687,37.746491954160746,1.7545641481392464,3.496785216686072,7.948583372112278,0.8779082148241815,0.0,34.0,0.0,0,0,0,0,0,1,1,0,0,2,2.3293167459324406,1.4410632301031845,Andre Purtell,0,0,1,0,0,Caucasian,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
6231,David Anderson,2.854399524406785,83.41152340239715,1.4486891924261416,3.022833495282024,4.8255987604036195,-0.6906637619678332,1.0,27.0,0.0,0,0,0,0,0,1,0,1,0,-1,0.0,0.0,Rosemary Raven,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
6232,Ann Moore,2.1475933866107977,40.76362872495937,1.808166386690768,2.5869884496469244,4.9216887700447325,0.5289542308189943,0.0,23.0,0.0,0,0,0,1,0,0,0,1,0,0,2.0667793256303537,1.4628571839818365,Robert Shives,0,0,1,0,0,Caucasian,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
6233,Robert Mckenzie,3.0833904771297163,18.888760171743254,1.3054942377548966,1.838478497961756,0.4836078421731007,-1.1151465446127196,1.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-2,4.003226240191353,2.6386739256701937,Sophie Dunn,0,0,1,0,0,Caucasian,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
6234,John Harding,3.4541792842110697,17.27898536650663,1.1348904290129536,2.957328159691084,1.3779625365833559,-0.7595886616440795,0.0,24.0,1.0,0,0,0,0,0,1,0,0,1,0,6.430116348213664,3.414807842486724,Dustin Le,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
6235,Alan Goetzinger,3.6660371019562543,10.646414792957561,2.7477253502225567,3.70939299047266,2.3094278348453723,-0.2726154793425383,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,1,4.724157257382679,2.8143795643893434,Michael Hall,0,0,1,0,0,Caucasian,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
6236,Teresa Mona,3.7009052222535934,50.17321370077068,2.6510561730052853,3.8701338965286736,4.7190201546187005,-0.1360725247414696,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,1,1.5267487575365748,1.4360196308986906,Orville Wilson,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
6237,Tom Belknap,3.2836433225018906,7.097635290957213,2.3132664728378396,4.185794423823911,6.1883450471240735,0.4837869719226784,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,2,4.5524755513119874,2.774720996611844,Michael Kreisler,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
6238,Sergio Parrott,2.9730896188825184,8.796422678355716,2.89149639698526,4.240271905984267,6.1795395854082775,0.43902609424341615,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,2,4.8256238401310565,3.063483515755033,Mario Collins,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
6239,Michael Campbell,2.0737816422818973,16.806977075082912,1.5413253576533028,1.3652788454989764,2.3336706703994,-0.9323484318387244,1.0,27.0,0.0,0,0,1,0,0,0,0,0,1,-2,3.8425403378169207,2.53218661106278,Amber Morrissey,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
6240,Dale Serrano,4.144752491613024,30.47953174587787,1.6144775838892362,3.66467963276242,6.217535294989675,1.0962821554743902,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,2,3.6664739317237354,2.2709113558107767,Solomon Perez,1,0,0,0,0,African-American,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
6241,Charlie Depriest,2.7008124948664585,35.85031894472765,3.263897092626667,2.880791357275168,0.6768382108759541,-0.19449795283316634,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,0,2.8457686536636446,1.665985310752161,Charles Duffy,0,0,0,1,0,Hispanic,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
6242,Vincent Jones,3.3393098102112453,10.380622955050754,3.524802894974191,3.3079157661258947,3.424125943138136,-0.5278109365527928,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,0,4.433086041576939,2.70998669732654,Donnie Woodruff,0,0,0,0,1,Other,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
6243,Dennis Campbell,3.333134969785289,37.970945111454256,2.2740517785314998,3.387534397936843,4.656408887158396,0.3293985860693062,0.0,34.0,0.0,0,0,1,0,0,0,0,0,1,1,1.9031372457003697,1.4261825612801613,Sidney Washington,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
6244,Charles Babin,3.1510478250510623,16.849473252919225,2.8026797157789645,2.911013113848268,0.16700850833590852,-0.7930708001009844,1.0,30.0,0.0,0,0,0,0,0,1,1,0,0,-1,4.076380430539148,2.3628800182415763,Kimberly Dixon,0,1,0,0,0,Asian,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
6245,Marvin Mcghee,2.8580025952199537,59.07373164813038,2.2725502042216297,3.116760400441783,2.513508998963216,0.021898472297381302,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,0,0.615053935100796,0.934680164848813,Charles Power,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
6246,Donald Seaton,3.5365060618365085,54.678530800831965,1.8533785841936972,3.5803220906174213,6.720069976115557,-0.2946625240749069,1.0,29.0,0.0,0,0,0,1,0,0,0,0,1,0,0.948025340387148,1.1344648894131977,Corie Amburn,0,0,1,0,0,Caucasian,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
6247,Kathryn Smith,2.963502010072168,36.680753344892814,2.961669679078746,3.5422136648746028,2.784936591245899,0.26117070175547435,0.0,33.0,0.0,0,0,0,0,0,1,0,0,1,2,2.35688266389003,1.7450220443147824,William Hollingsworth,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
6248,Becky Fulton,3.845828922535103,25.358151082506343,2.1703554010687305,3.3078388478512992,5.207898371537518,0.6736409079739801,0.0,31.0,0.0,0,0,0,0,0,1,1,0,0,1,3.378566860068215,2.2879000902837814,Thomas Androlewicz,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
6249,Pamela Swilley,3.4511450996456587,56.02853683400517,2.455145434468453,2.4892171784683663,1.8711934624968982,-0.6705320597271838,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,-2,0.6771862975571858,1.0397887692814207,Robert Rider,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
6250,Peggy Luong,2.9717523977754663,32.7781071275162,1.5671451063093775,2.2474099211211116,-0.6961985674101339,-0.7645405082864358,1.0,37.0,0.0,0,0,0,0,0,1,0,0,1,-2,2.936502923174221,1.7654656276632203,Mary Harten,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
6251,Harold Scaggs,2.9963076151851675,3.2889412317435287,1.2837107111765031,2.0657301216052697,1.4824873791959878,-0.6260742178067149,1.0,22.0,0.0,0,0,0,0,0,1,0,0,1,-2,5.830757495733592,3.3366479489231384,Karen Ballard,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
6252,Paul Branch,2.6561245853809,8.971125664153465,1.0888023205866242,2.222053101356368,3.9041935448184706,-0.3621501400615471,0.0,22.0,0.0,0,0,0,0,0,1,1,0,0,-2,4.885559791540938,2.8636231700245185,Roman Harr,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
6253,Jose Kimberling,3.199577535873213,27.335497593999033,1.5032522927913945,3.003421181049984,5.907530681062063,0.06234187933092635,1.0,27.0,0.0,0,0,0,0,0,1,0,0,1,0,3.1724703830533265,1.9926570522828797,Ronda Cabral,0,1,0,0,0,Asian,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
6254,Steven Dickerson,3.2634707192851096,3.5966195206850884,0.7274344974116933,3.557866021762236,7.035317457185997,-0.15997179653572072,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,1,5.718236051789505,3.3939688201096985,William Reece,0,1,0,0,0,Asian,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
6255,Kathryn Stowers,2.7750001474542945,49.60939558289152,1.0615262241943628,2.159851637920359,0.9240704233505852,-0.6383497509803892,1.0,26.0,0.0,0,1,0,0,0,0,0,0,1,-2,1.6604365319608068,1.43886641854509,Teri Einhorn,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
6256,Ruth Stiner,2.6997540948033465,42.14454588955732,2.462023027294415,1.9581858920684936,2.9432133012881074,-0.09577233311012824,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-2,1.8228516866496118,1.3188133947844891,Albert Whitling,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
6257,Jean Llewellyn,2.7073813475448483,57.02690712370284,1.7595997044150715,3.2758508380875604,4.417990919821493,0.052029312984746265,1.0,21.0,0.0,1,0,0,0,0,0,0,0,1,1,0.18171100183521327,0.530443879530766,Wendy Ambrose,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
6258,Jason Lofton,3.2831501264670564,29.689307356066426,0.9943751249476572,2.670718921431692,2.280570116994655,-1.042523314287035,1.0,23.0,1.0,0,1,0,0,0,0,1,0,0,-2,2.2844406968750848,1.7632238164061897,Joan Webb,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
6259,Valerie Horn,2.775254309362591,78.83880002580824,1.574400368998626,2.8879877246695207,5.613620722994957,1.4087244642380892,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,2,0.0,0.0,Harry Callahan,0,1,0,0,0,Asian,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
6260,Herbert Sanchez,3.033155569928655,66.637206634243,2.693125660711228,3.6922942058409136,6.063244039162512,0.7350371463308188,0.0,31.0,0.0,0,0,0,0,0,1,0,0,1,2,0.0,0.3090484675577867,Bryan Wilson,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
6261,Matthew Kitchen,3.9843442347003433,26.961754712044808,1.8295223143479542,4.227256866043935,4.788168133441549,0.4761830844606375,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,2,3.5784672271333617,2.2834730493274717,Edward Drain,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
6262,Kyle Garcia,4.047472939460027,42.03021568292028,2.2424928188848723,4.060669365931701,3.0203584333404647,-0.8563594740666365,1.0,25.0,0.0,0,0,0,0,0,1,1,0,0,1,2.0528253559775584,1.5270207187422036,Carol Simmons,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
6263,George Carlson,3.313514107907205,14.740122127351803,1.2264816357480584,4.479269864562161,11.93447191133668,1.2238043479485,0.0,30.0,0.0,0,0,0,0,0,1,1,0,0,2,4.136712062257681,2.557012669654609,Micheal May,0,0,1,0,0,Caucasian,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
6264,Michael Ohara,2.9508207480313366,18.739136576893863,2.8632128646937596,2.4964920608347394,1.2884117224382168,-0.07052282753526194,0.0,29.0,0.0,0,0,0,0,0,1,1,0,0,-1,6.336112573204991,3.625190212074597,Kelvin Pring,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
6265,Thomas Plummer,2.9794031220412145,28.577211290076384,1.8436734819051361,3.772788735329386,7.061284070485373,1.64526256207801,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,2,3.4026776113444157,2.1991857368805747,Aaron Trainer,0,0,0,1,0,Hispanic,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
6266,Lisa Vela,2.6812901179045308,74.88511236566444,2.5439371392645813,3.462352504708217,5.5077974503955796,0.4626243652833953,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,1,0.0,0.3383318436261362,Robert Sills,0,0,1,0,0,Caucasian,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
6267,Donna Shalash,3.220532291266184,40.80870743402347,0.8857498944582645,3.329719022920788,4.486316822033303,-1.0730034404887197,1.0,27.0,0.0,0,0,0,0,0,1,1,0,0,0,1.4880972035535822,1.494568320370902,Claudette Gallegos,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
6268,Ezekiel Moreno,2.0950907888389527,9.031739009213648,1.2598038164014957,0.4288415767848641,-0.3898742554614971,-1.158520883941844,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-2,4.8396872118697125,2.8021683258145083,Carol Boyd,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
6269,Ryan Ketterling,2.875101462044675,39.134599961010046,1.7478168618259469,3.3434089683732586,6.452335549694079,0.054919692794816885,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,0,2.191379867583943,1.7844954007721676,Dolly Quinn,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
6270,James Ray,2.9489481724224063,35.22076379649163,0.8762338289659966,2.172169645787023,-0.013417550958013004,-0.5657156055401452,1.0,25.0,0.0,0,0,0,1,0,0,0,0,1,-2,2.196730838237989,1.5120771438588196,Emma Viggiano,0,0,1,0,0,Caucasian,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
6271,Joesph Fields,2.4692209328049426,15.553150081955387,2.7097465277097488,3.4907480328317337,7.743794138117519,0.25144195002847713,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,0,4.35583165742743,2.579615336347982,Michael Hacker,0,0,0,0,1,Other,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
6272,Elizabeth Hobson,2.319663182979661,29.158913310333592,2.415127429552668,2.7876998573462015,1.9722923250527704,-0.002335590207193646,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,0,3.0612860888612468,1.7907563768077843,Adrian Hicks,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
6273,Joe Sipple,2.8782388779935544,57.61104164232378,1.6447175257667843,1.3348918112371813,-0.4207213871112288,-1.672420064021711,0.0,27.0,0.0,0,0,0,0,0,1,1,0,0,-2,0.3285156928463473,0.7803531593751251,Claude Crenshaw,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
6274,Stephen Winter,3.301010193038412,46.46887857426122,2.907838880974553,3.6949399299976657,6.395157071147939,0.5442543704112363,0.0,36.0,0.0,0,0,0,0,0,1,0,0,1,1,1.3821815406573001,1.1156047206159132,Fred Harris,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
6275,Roderick Hanselman,2.279574018235518,1.60221535134502,3.2423734828990862,3.1734884760797697,4.140308254838147,-0.7307789849250604,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-1,5.9701419181445035,3.4049973305891097,Ronald Gonzales,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
6276,Dale White,2.4091087331101946,60.281399457033466,2.5166107659934527,1.8464716654084212,-0.8873583936937726,-0.7591065200523132,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-2,0.6341693229303518,0.7824376355833687,Max Mckamey,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1
6277,Emilio Boyd,3.088166421238669,28.75491441535296,2.187714775300799,3.1843503238045274,5.0815275458738585,0.4642495275634561,0.0,21.0,0.0,0,0,0,0,0,1,1,0,0,1,3.5167926557777567,2.4443816619927268,Mitchell Heep,0,0,1,0,0,Caucasian,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
6278,Margo Welter,3.1602643756659736,56.619293862056,1.4454107280492785,2.3352635421978607,3.145941451459226,0.2636701221164672,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-1,0.4522908489307889,1.004683868813568,Rene Davis,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
6279,Bryce Truiolo,2.547240739202313,24.202702241037517,1.183695258615327,2.6437573173247526,5.454721654745391,-0.32398243588259723,1.0,33.0,0.0,0,0,0,0,0,1,0,0,1,-1,3.4221124343163534,2.31776393472844,Helen Elwell,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
6280,Lorna West,3.268413782842224,43.74874165482883,2.1742971336777153,3.4710944265071464,6.424659639757593,1.0121644803569112,0.0,26.0,0.0,0,0,0,0,0,1,1,0,0,2,2.214877383660975,1.6956658863579963,Michael Pendarvis,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
6281,Thomas Foster,3.924765881048516,11.432880029776063,1.6436363647384922,2.5715503608448667,1.8709104829762981,0.5049963586189903,1.0,26.0,0.0,0,1,0,0,0,0,1,0,0,0,4.047198323212942,2.463295300830825,Anne Kidder,0,1,0,0,0,Asian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
6282,Amanda Covello,2.623921442908716,17.542879029874932,2.143731172455779,2.752952306613877,2.4508336059439624,-0.1663760423263604,1.0,29.0,0.0,0,0,0,1,0,0,0,0,1,0,4.042059319854946,2.5104448448244243,Krystal Rhone,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
6283,Lois Brewer,3.1074008906377717,4.5619665718889175,1.6503415563810997,3.5303311438375924,7.005595556137218,0.7518453415835534,0.0,22.0,0.0,0,0,0,0,0,1,1,0,0,2,6.333989229523505,3.7865262839630627,Tyler Lenhart,0,0,1,0,0,Caucasian,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
6284,Cherry Vera,2.535431214720922,60.088662412991894,3.112857164488135,2.791732632405692,1.3248407246759557,-0.5855077093428285,0.0,24.0,0.0,1,0,0,0,0,0,0,0,1,-1,0.7178978469859132,1.0243055288846528,Daniel Wilson,0,0,1,0,0,Caucasian,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
6285,Angela Rodriguez,2.7435247146139936,51.85736859711122,2.3830203606232607,3.181506268645951,6.465972404276237,1.7284814588285626,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,2,1.1251287878253522,1.027907343001032,Ricardo Jones,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
6286,Kristen Rivas,2.8528860040706965,31.287002933033442,1.301703264164023,2.509670641453371,5.71372067953995,0.9669873366332332,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,0,2.7298794995228897,1.7943938295932529,Terry Griffin,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
6287,Ernesto Williams,3.0822713825841923,28.14141092002862,2.144916425352,3.1175379988277747,2.114622892502512,0.2238482624746694,0.0,21.0,0.0,0,0,0,0,0,1,0,0,1,1,3.672330663033827,2.4219592150318148,James Barnes,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
6288,Vincent Martin,2.933087122640756,23.92819361828923,1.3028062563052645,4.1077296851053084,7.391536158295428,0.7795142706314568,0.0,24.0,1.0,0,0,0,0,0,1,0,0,1,2,3.0882055637850714,1.953751809177624,Odell Simpson,0,1,0,0,0,Asian,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
6289,Jacqueline Twigg,3.0196042961282257,40.16300848982267,1.136036949991131,2.9760696380763387,0.02519816583010037,-1.4758665076112636,1.0,23.0,0.0,0,0,1,0,0,0,0,1,0,-1,2.0601194931998497,1.4786771372268492,Rhonda Faiella,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
6290,Benjamin Thomas,3.316498661511664,8.657353106698228,2.825139291821754,2.9078817326027813,1.637228392203102,-0.4822389765120096,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,-1,5.072631846186846,2.9321215999665817,Gregory Sorensen,0,0,0,0,1,Other,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
6291,Justin Carr,2.903556647723565,32.643359853342055,1.0602427289456688,1.5343508167962912,1.7179910465352033,-1.1477738541350104,1.0,23.0,0.0,0,0,0,0,0,1,1,0,0,-2,2.5445942813906264,1.994043244816272,Jeannine Storm,0,0,1,0,0,Caucasian,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
6292,Gary Thatcher,2.215107789536824,50.06807275007945,0.6362248230773477,1.4431656659617893,3.0018789600996643,-0.028555667207128387,1.0,29.0,0.0,0,0,0,0,0,1,1,0,0,-2,1.6733256312302458,1.524831765556517,Mary Ocampo,0,0,1,0,0,Caucasian,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
6293,Gina Sales,2.4399689963350344,33.021566732602636,1.3432204659449858,2.030344967561695,4.477953923516892,-0.2246094005844028,1.0,23.0,1.0,0,0,0,0,0,1,0,0,1,-2,2.638388332197896,1.696157485845367,Vanna Franklin,1,0,0,0,0,African-American,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
6294,David Greene,3.4119823942005083,25.634022316966185,2.0315969371293416,4.287785969151175,5.629138763093966,-0.500246081545338,0.0,22.0,0.0,0,0,0,0,0,1,1,0,0,2,3.356189808382555,2.1756109972666864,Peter Cardone,0,0,1,0,0,Caucasian,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
6295,Sylvia Sylvain,3.0763972604109977,77.67591847462703,1.566633915796292,2.5416046126218887,1.5275432765954964,0.2770440232501005,1.0,31.0,0.0,0,1,0,0,0,0,0,0,1,0,0.0,0.4723320324594775,Judy Glass,0,0,1,0,0,Caucasian,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
6296,Theresa Linn,3.6005771050389592,32.76682741083097,1.3253484893299916,3.500039711471732,5.69507672620525,0.6540766068393838,0.0,27.0,0.0,0,0,0,0,0,1,1,0,0,2,3.013667033365978,1.914974094645161,Daniel Wilson,0,0,1,0,0,Caucasian,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
6297,Susan Wareham,3.2458075973884237,23.083099013602887,3.120375609282868,3.6665488682114455,5.706607615731793,1.1534893212521775,0.0,23.0,0.0,0,0,0,0,1,0,1,0,0,2,3.2224812799571096,2.1671150537943955,Scott Hartz,0,0,1,0,0,Caucasian,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
