,GPA,Leadership Capability,Technical Aptitude,Years of Experience,Soft Skills,Job Performance,Military Tenure,Avg Commute Time,Job Tenure,Employee Referrals,HireVue Score,Cultural Fit,Education,Educational Prestige,Degree,LinkedIn Score,Responsible Social Media Use,Arrest Records,Criminal Records,Arrest Record,Criminal Record,Names,Gender,Race
6438,3.2110901127171765,2.0949560837390235,2.1138302464363083,1.5752379210886711,4.759239020223499,2,2.3113973716378013,10.307678677491388,6.972022817400873,1.0,1.0,1.0,1.0,2.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Otto Farmer,0.0,0.0
6439,3.269290023151274,1.3139782862051343,2.8295254176839215,1.9179283098164133,3.8782247681233417,2,2.8512675397746143,18.668326151406138,7.469058085686459,1.0,2.0,1.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Arthur Murray,0.0,0.0
6440,3.6325584360974075,0.2233643958404689,3.3375535717434346,4.121308458761452,4.483016872890354,2,4.119260264830871,10.0,10.66421902667282,1.0,2.0,1.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,David Cornelius,0.0,0.0
6441,3.40477550017481,0.6514073329972037,2.116657487429308,3.072063462894181,3.742731933401514,2,2.1296256862525027,32.924379393949515,5.837231475123357,0.0,1.0,1.0,2.0,2.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Terrance Westin,0.0,0.0
6442,2.6567544893785167,-0.03262651449565628,2.3389306719200613,1.8793728165460677,2.937685107710694,0,2.5893029753799093,21.600374985072683,6.997248871906045,0.0,1.0,1.0,1.0,2.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Billy Murphy,0.0,0.0
6443,3.2188040058810956,-0.4056980395015674,1.4205791166013304,2.083326877046929,2.634679724162574,-2,2.397388078084078,15.945891695454929,7.139054422201657,0.0,1.0,1.0,1.0,3.0,Humanities,None,Bad,1.0,1.0,1.0,1.0,Amy Coren,1.0,0.0
6444,3.6289705816718993,0.05610053919243348,2.075401511798319,7.467496738874296,3.8359883384658846,2,3.975207971283546,10.0,9.84525403266214,0.0,1.0,1.0,1.0,2.0,Engineering,Ok,Bad,0.0,0.0,0.0,0.0,Wanda Black,1.0,0.0
6445,2.4188436149526806,-0.3705643563052545,0.44517383354003015,-0.44701013742254947,2.236169348323795,-1,0.12141842890457544,73.56956702563502,3.0,1.0,1.0,0.0,1.0,2.0,Humanities,Very Good,Good,0.0,0.0,0.0,0.0,Robert Gerry,0.0,0.0
6446,3.179144799505706,0.9739490229671559,0.9439676460607669,-0.733332025834744,2.4382616407227715,0,2.54425082128941,30.293371891565787,6.657167404116544,0.0,1.0,1.0,1.0,3.0,Sciences,Ok,Bad,0.0,0.0,0.0,0.0,Theodore French,1.0,0.0
6447,2.768398451941443,0.5756013442453852,4.609762562321588,5.302329092735745,3.677960337574664,2,1.02238871618705,55.27968507225218,4.117306798015841,1.0,1.0,0.0,2.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Dale Spearman,0.0,0.0
6448,2.8731263825639366,0.8608224223084883,0.29196066553121813,3.85396457262088,3.473743516260331,2,4.000122381395065,10.0,9.77230067240137,0.0,1.0,0.0,2.0,1.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Angela Greenhill,1.0,0.0
6449,2.1315238002382246,0.22064059996842061,2.7965712614128457,5.749176227040067,2.4686743955440247,-1,1.1257981798999865,41.69252770483662,4.960829726422903,0.0,1.0,1.0,1.0,2.0,Humanities,None,Bad,0.0,0.0,0.0,0.0,Timothy Oldham,0.0,0.0
6450,3.9010390553441794,0.03534208518148905,2.6743306087055783,3.817357453739292,3.1006268691533188,0,2.654480746559914,18.24111589788386,7.2219308751818865,0.0,1.0,1.0,1.0,3.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Carl Hayes,0.0,0.0
6451,3.320369696087413,0.46563656585502056,3.0384797652001465,3.482300881339345,3.6585384508411645,2,3.006133660247322,8.46864927044621,8.064205431790867,1.0,1.0,1.0,2.0,2.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Anthony Novack,0.0,0.0
6452,2.9955187198633615,0.2454037757460333,1.9897445336005222,3.8885145483330232,3.4150921930458904,1,3.617868036082954,10.0,9.490466252005426,0.0,1.0,2.0,2.0,2.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,John James,0.0,0.0
6453,3.2503208037959457,-0.6751500215685419,2.8421549500557415,3.8903610612053288,2.9939383650709597,-2,1.747031458921997,40.34935076631257,5.2919901901824575,0.0,1.0,1.0,1.0,2.0,Sciences,Ok,Bad,1.0,1.0,1.0,1.0,John Navarro,0.0,2.0
6454,3.514880244621689,-0.5815118597392,3.1921207557448668,6.2199031601946775,3.7291828371603897,1,1.129795868816564,52.35816455812309,4.186366860415629,0.0,1.0,1.0,1.0,2.0,Quantitative,Ok,Good,0.0,0.0,0.0,0.0,Paul Otten,0.0,0.0
6455,3.291259390968985,0.8286872831133528,1.3939945260068556,3.6144192238502284,3.754570473191655,2,1.5728393142695531,40.35653521154953,5.081877085603996,1.0,1.0,1.0,1.0,1.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Franklin Greeno,0.0,1.0
6456,2.5322144321957456,-1.1557334358069609,2.3655030489839626,4.552233497904981,1.4993608246155627,-2,2.1594779674308593,32.15612815698858,6.352591605794872,0.0,1.0,1.0,1.0,2.0,Quantitative,None,Good,1.0,1.0,1.0,1.0,Ethel Mccarty,1.0,0.0
6457,3.383941315232023,-0.40564340902047913,2.1949794092968613,2.6315584944250876,2.472633228103671,-2,0.8090503456270783,51.764659764510846,3.6601227654258737,0.0,1.0,1.0,2.0,2.0,Humanities,Very Good,Good,1.0,1.0,1.0,1.0,Mary Walter,1.0,0.0
6458,2.893278509133395,0.4273549757905145,2.868505861462856,5.146866215706526,2.6772389559394427,0,3.320613633135361,8.745744438028787,8.370689879756382,0.0,1.0,1.0,2.0,3.0,Humanities,Very Good,Bad,0.0,0.0,0.0,0.0,William Russell,0.0,0.0
6459,3.6214686309013304,0.7517313027616954,2.9079016392734083,1.1437997320686373,3.588382655498258,2,3.179783087380421,0.3198586400379533,8.794279492510878,1.0,1.0,1.0,2.0,3.0,Quantitative,Ok,Good,0.0,0.0,0.0,0.0,James Galizia,0.0,2.0
6460,3.474648466395734,1.104369844960439,3.320891781836128,5.379129830038172,3.041835525832587,2,1.994323031144149,23.878570724912986,6.086823401923608,0.0,1.0,1.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Gregory Reid,0.0,2.0
6461,3.370491259772413,1.682635438656136,2.118690110371875,0.06533782225899776,3.130991868096611,2,3.152576007878414,9.578628317055042,8.25487075106998,1.0,1.0,1.0,0.0,0.0,None,Ok,Good,0.0,0.0,0.0,0.0,Jon Christensen,0.0,1.0
6462,3.0416992867383517,-0.44142380146143817,2.251713476541974,8.942590734362732,3.743047562131403,1,2.157905883366994,20.112963759835765,6.6597257945906225,0.0,1.0,1.0,1.0,2.0,Humanities,Very Good,Good,0.0,0.0,0.0,0.0,Marget Currie,1.0,0.0
6463,2.8469277787283342,-0.6416514062660034,2.185765335272418,2.6774631621352953,2.6299195538871816,-2,1.1087305652723618,46.64747774606913,4.508512655455908,0.0,1.0,1.0,1.0,2.0,Engineering,Ok,Good,1.0,1.0,1.0,1.0,Brandy Latham,1.0,2.0
6464,3.382262920163312,-0.20276218328364226,1.235219059932715,1.1229277348713107,3.0837207725049818,0,2.522236981911458,9.683144418343602,7.481253472845719,0.0,1.0,1.0,1.0,3.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Rachel Scott,1.0,2.0
6465,3.252205889593659,1.2938407237514458,3.292852161681272,3.447258902861834,4.066824566595013,2,1.5436489498465167,43.783079298657846,5.256547824783224,1.0,1.0,1.0,1.0,2.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,John Gause,0.0,2.0
6466,3.071315919656546,-1.141295142576351,1.3594143773718885,1.277360588229135,1.8179345826129227,-2,2.057041484438548,28.446816586008254,6.095476361160808,0.0,2.0,1.0,1.0,3.0,Sciences,Ok,Good,1.0,1.0,1.0,1.0,Edward Hunsucker,1.0,0.0
6467,2.4629116651153593,-0.039024940008288884,2.7710821101455285,1.8284549693536225,1.9480145806661755,-2,0.9824945454944054,47.7920830647393,4.066265581344334,0.0,1.0,2.0,1.0,2.0,Engineering,Very Good,Good,1.0,1.0,1.0,1.0,Junior Nichols,0.0,0.0
6468,2.8895752191137376,0.8842326888529233,2.4347364639466047,5.559593395843413,3.737820041473664,2,3.009605383763353,1.4735213071546696,8.25755989108332,0.0,1.0,1.0,1.0,3.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Ralph Wickus,0.0,0.0
6469,3.290530733269176,0.9721418236254349,2.583769977803634,6.449827794728073,4.005943393205152,2,1.752091340075839,31.982151461679187,6.025950004264375,1.0,1.0,1.0,1.0,2.0,Sciences,Ok,Good,1.0,0.0,1.0,0.0,Gilbert Hanson,0.0,2.0
6470,3.1393744787745512,-0.5805449228880939,2.4200375684643363,6.678626778723828,2.535945809136764,-2,0.5104300776371833,57.941818076801965,3.119809299972179,0.0,1.0,1.0,1.0,2.0,Sciences,Ok,Good,1.0,1.0,1.0,1.0,Ethel Strickland,1.0,2.0
6471,2.60310956262423,0.46103475402442956,2.7024207619176925,-1.2503888534198522,3.2027734302496844,1,3.2686543192696256,10.0,9.002694501306564,0.0,1.0,1.0,1.0,2.0,Quantitative,None,Good,1.0,0.0,1.0,0.0,Michael Berlin,0.0,0.0
6472,3.466815694744595,-0.018069013067394342,2.8241074464726412,0.8085516036748128,4.12238609183924,2,2.4120304782593522,23.531468792441515,6.896466374911629,1.0,1.0,1.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Hector Spradlin,0.0,1.0
6473,2.5990893008300455,-0.5417144853554637,1.565888236486437,3.8961465861969637,3.0101250099393435,-1,1.1529819670441563,49.41332051560916,4.484397621870797,0.0,1.0,1.0,1.0,2.0,Quantitative,Ok,Bad,0.0,0.0,0.0,0.0,Elizebeth Threatt,1.0,2.0
6474,3.2879872286840808,0.2131866410837891,2.254913463964292,5.60153206366878,4.0233868082685555,2,1.8146801413711826,28.07494092732432,5.671807897967225,1.0,1.0,1.0,1.0,1.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Christopher Serna,0.0,3.0
6475,3.402694049899666,0.5453142174008478,1.5392412035147547,1.8853037022755785,3.4911375998813856,2,1.2676849757757427,49.213084708224,4.534131009088066,1.0,1.0,1.0,2.0,3.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Jack Lara,0.0,0.0
6476,3.5449309575050503,0.27668993657541396,2.7083170045871183,4.452175375090258,4.440732624500372,2,1.7611821917863364,43.57510437334875,5.1739620304569085,1.0,1.0,1.0,2.0,2.0,Engineering,None,Good,0.0,0.0,0.0,0.0,Steven Shrum,0.0,0.0
6477,2.857001888842443,0.35191093176219534,2.8849314118804386,4.577594738482288,2.6306758351991224,-1,1.019879615937402,38.24629678395239,4.784244995768335,0.0,1.0,0.0,1.0,2.0,Humanities,None,Good,0.0,0.0,0.0,0.0,George Schultz,0.0,0.0
6478,2.5603354473593716,1.1117736062795636,2.2367583522286436,2.4396540624958782,2.5512723123136873,0,1.6632712314474225,46.74446495541963,5.159878101673879,0.0,1.0,2.0,1.0,2.0,Humanities,None,Good,0.0,0.0,0.0,0.0,John Mayo,0.0,2.0
6479,2.6552264190885597,-1.5329688972872224,3.680759199975464,0.506239307596621,2.733099958889965,-2,2.331716825578459,21.002503541775646,6.531090583860985,0.0,1.0,1.0,1.0,2.0,Humanities,Very Good,Bad,1.0,1.0,1.0,1.0,Gladys Jenkins,1.0,2.0
6480,2.825136188018206,-1.2573594400047003,2.6379471943512756,3.4245769467282243,3.349912637113972,0,0.5695286215166593,74.52496531664659,3.0,0.0,1.0,2.0,1.0,2.0,Humanities,Very Good,Good,0.0,0.0,0.0,0.0,George Gett,1.0,0.0
6481,1.7443284673683672,0.09139842545179039,2.762304736811727,4.686529953311387,2.4199989438431384,-1,3.2169154411884295,10.0,8.894124138873488,0.0,1.0,1.0,1.0,2.0,Engineering,Ok,Bad,0.0,0.0,0.0,0.0,Jeffrey Rogers,0.0,0.0
6482,3.492965470067998,-0.096867453887459,1.0427790330742894,8.52753931619206,2.833764960902054,-1,1.1576073787257508,49.727818866798884,4.131069395391914,0.0,1.0,1.0,1.0,3.0,Humanities,None,Good,0.0,1.0,0.0,1.0,Virginia Lugo,1.0,2.0
6483,3.13608060084572,0.2535182585280904,2.0708892823334617,5.153903281386248,4.832564335661629,2,0.0,82.05569601992985,3.0,0.0,1.0,2.0,2.0,1.0,Sciences,Very Good,Good,0.0,0.0,0.0,0.0,Harry Schiff,0.0,2.0
6484,2.644663696211917,-0.5201767456715791,0.9531170150883688,6.5726300731584875,2.6465907401855966,-1,2.30552204252032,20.50994110831708,6.380119959149681,1.0,1.0,1.0,1.0,2.0,Sciences,Ok,Bad,0.0,0.0,0.0,0.0,Deborah Hill,1.0,0.0
6485,2.3609612335506696,-0.10636467844925358,3.707182329596005,-0.04966242715802949,2.6790607561930244,-2,3.2868497342942535,2.2842098894335017,8.963301979406134,0.0,1.0,2.0,1.0,2.0,Humanities,Ok,Good,1.0,1.0,1.0,1.0,John Lizarraga,0.0,2.0
6486,1.7334934086863463,0.2807370565190441,1.8614886427915494,1.0856712742725296,1.3807614053513744,-2,1.429874092106145,39.51570443698594,5.119574784987082,0.0,1.0,1.0,1.0,2.0,Humanities,None,Bad,1.0,1.0,1.0,1.0,Joseph Dagle,1.0,2.0
6487,3.1443716264571115,0.7906375170470036,1.8604129850506774,0.305104053042323,2.9741999808095265,1,2.420900119586671,23.38309453537336,6.915545811967038,0.0,1.0,2.0,1.0,2.0,Engineering,Ok,Bad,0.0,0.0,0.0,0.0,Andrew Barth,0.0,0.0
6488,2.6894829389607975,0.10739107048711598,2.201897328433155,-0.7256258204392214,2.5253278836306348,-1,1.0356329022124307,61.05875429584333,3.7185234601839716,0.0,1.0,1.0,1.0,2.0,Humanities,None,Bad,0.0,0.0,0.0,0.0,Maurice Hafele,0.0,0.0
6489,3.4581793768546887,0.551496032966568,2.150908694358427,3.743732674141398,4.111912309477633,2,1.6058421267723546,42.5788505020941,5.053552693680588,1.0,1.0,1.0,1.0,3.0,Humanities,Very Good,Good,0.0,0.0,0.0,0.0,Marco Weishaupt,0.0,0.0
6490,2.7551210419285472,1.0965382612053802,3.922197449994793,5.765474720048462,2.85169271158957,0,2.626892437929532,23.384615366833383,6.8434624587301105,0.0,2.0,1.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Wayne Harris,0.0,1.0
6491,2.5000970305218813,-0.3595480160027876,1.6976483073530577,3.503725441348417,2.0566513573629046,-2,3.3215264271113076,3.3329442854570566,8.826626351944812,0.0,1.0,1.0,2.0,3.0,Sciences,None,Bad,1.0,1.0,1.0,1.0,Mary Evans,1.0,0.0
6492,3.1681023178672647,-0.22064980893863728,1.6235895141263155,1.8111693020107724,3.447243770269395,0,2.7854951878537246,0.5422835489996167,7.659616965387339,0.0,1.0,1.0,1.0,2.0,Sciences,None,Good,0.0,0.0,0.0,0.0,Deborah Clift,1.0,2.0
6493,2.12133206466522,0.18278985482105775,0.8911996548417482,1.565837582156281,2.652496125661423,0,2.4524716071005326,29.048777332656243,6.491027401315488,0.0,1.0,1.0,1.0,2.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Julie Cowgill,1.0,2.0
6494,2.981689046108958,-0.8671171524496483,2.002479363843673,1.4516904561993171,3.088268730657319,0,1.4085923372450682,47.81366797100091,4.75651370381735,0.0,1.0,1.0,1.0,2.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Joseph Guhl,1.0,2.0
6495,3.1692890202453454,-0.07450744705636907,1.7842766319281316,4.807078963185891,3.3759117948203947,1,1.9198718544254443,35.079363762474046,5.614574992083506,1.0,1.0,1.0,1.0,2.0,Humanities,Ok,Good,1.0,0.0,1.0,0.0,William Baker,0.0,2.0
6496,3.265495931018678,-1.3443750097581186,1.6369050536659706,3.432312511875817,3.0595198238161334,-2,1.5685293142129404,42.516417828770116,4.757168955832936,0.0,1.0,1.0,1.0,2.0,Engineering,Ok,Bad,1.0,1.0,1.0,1.0,Lois Brown,0.0,0.0
6497,3.307191381783515,0.012060941380838916,1.6609511299649604,2.867365227230233,2.739829495999723,0,2.1174299981589826,26.393850713188954,5.854533516866511,0.0,1.0,1.0,1.0,3.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Tamara Sivels,1.0,2.0
6498,2.110946999339057,-0.5892181345552211,1.3820188229511794,3.7675912622399945,2.0859464687510623,-1,1.5377710557042144,41.49369415562758,5.339616636610657,0.0,1.0,1.0,1.0,2.0,Sciences,None,Bad,0.0,0.0,0.0,0.0,Ethel King,0.0,2.0
6499,2.7703076472670474,0.2442686691848159,2.4041713134030402,6.613022675041718,3.2268275155114114,1,1.6529637898265006,43.37041191197271,5.055126154696454,0.0,1.0,1.0,1.0,2.0,Engineering,Ok,Bad,0.0,0.0,0.0,0.0,Brad Yun,0.0,0.0
6500,2.385968080353706,-0.7205533736451598,0.8442759632032526,8.083535896044927,1.6333469342110687,-2,2.306860680936657,16.75909394968071,7.005840301699725,0.0,1.0,2.0,1.0,2.0,Sciences,Ok,Bad,1.0,1.0,1.0,1.0,Anna Hathorn,1.0,0.0
6501,3.900906196800396,0.30227583082270876,3.089358190346459,3.7900273656881227,4.754675419347324,2,1.498588773788737,40.04379060038031,4.5086380618521185,1.0,1.0,1.0,1.0,3.0,Sciences,Very Good,Good,1.0,0.0,1.0,0.0,Kyle Fuller,0.0,2.0
6502,3.0414650327108426,0.483219362227463,2.123846360174376,2.5016672885595845,3.5389428314416045,2,2.4682528228444123,11.923029378380395,7.183135201139005,1.0,1.0,1.0,1.0,3.0,Engineering,Ok,Good,1.0,0.0,1.0,0.0,Juan Thompson,0.0,0.0
6503,3.5293530157568007,0.5515790154897932,1.7497602602024709,2.4384999769058915,3.889814476445658,2,1.664584703719673,33.90036250002878,5.500974692363663,0.0,1.0,1.0,2.0,2.0,Engineering,Very Good,Good,1.0,0.0,1.0,0.0,Charles Brewer,0.0,0.0
6504,2.558376851591003,-1.0483194632655377,2.906001289643874,2.535915969808684,1.944630677513662,-2,0.9330690867813334,56.619485276761935,3.719983257608346,0.0,1.0,1.0,1.0,2.0,Humanities,None,Bad,1.0,1.0,1.0,1.0,Elsie Glass,1.0,0.0
6505,2.4573803827303538,-0.3502632917517213,1.453554005218518,2.592986985068494,2.413662895232034,-1,1.446780763358341,44.514625423692365,4.5385376915456215,0.0,1.0,1.0,1.0,3.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Petra Brown,1.0,0.0
6506,3.081950850240786,-1.1696049538532365,1.2588034522654188,1.9466667477861863,3.701283798630427,0,0.7438138173518642,73.79610372458033,3.0,1.0,1.0,1.0,1.0,3.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Florence Mazur,1.0,2.0
6507,3.7872515281870527,0.3765218098586062,2.104224601431019,3.725643999591147,3.76560470492993,2,1.8700879147896374,31.303153147939405,5.829454241805852,1.0,1.0,2.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Humberto Olinger,0.0,2.0
6508,2.8510222605615336,-1.0804821307008718,2.935624802291382,2.401719318152642,3.4471381557994283,0,2.5838939256279954,21.348429880846318,7.029204546781377,1.0,1.0,1.0,0.0,0.0,None,Ok,Bad,0.0,0.0,0.0,0.0,James Harmon,0.0,1.0
6509,2.884424639344989,-0.22526954718353775,2.2298675726885095,0.827500232845829,2.765664474537985,0,2.333434631393035,16.982161015316198,6.830179014846204,0.0,1.0,2.0,1.0,2.0,Sciences,Ok,Bad,0.0,0.0,0.0,0.0,Sara Lynn,1.0,0.0
6510,3.471307115313296,0.5001219846629724,2.668082962752279,7.765283092796777,4.693916962161776,2,2.6144794738690904,3.1651344234342424,7.855858494397889,1.0,1.0,1.0,1.0,2.0,Engineering,Ok,Good,1.0,0.0,1.0,0.0,James Helm,0.0,0.0
6511,2.7149326476440168,-1.3573127148058406,0.9854360384575305,4.068574837719124,1.6618967940018239,-2,1.5243150745635012,43.843031241303564,5.32137746372716,0.0,1.0,1.0,1.0,2.0,Sciences,Ok,Good,1.0,1.0,1.0,1.0,Jody Peterson,1.0,0.0
6512,2.634933851493158,-0.000964793101646218,4.064162551622461,4.8886797703898095,3.0751740321678556,0,1.1703374967788727,51.51672725669488,4.435739006210084,1.0,1.0,1.0,1.0,2.0,Humanities,Ok,Bad,0.0,0.0,0.0,0.0,Bryon Stamm,0.0,2.0
6513,3.134927446346497,0.17722082006966391,2.6545975875618426,7.641362808435708,2.787734039345377,0,2.4392886756361145,13.5075527184798,7.3373346529562316,0.0,1.0,1.0,1.0,2.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Earl Drabant,0.0,2.0
6514,3.32224715950871,-0.9483189644699932,2.373160610519124,5.6986662653908216,3.6625771730156624,0,1.157178977215765,55.05477283748573,4.2289556375227235,0.0,1.0,1.0,0.0,0.0,None,Very Good,Bad,0.0,1.0,0.0,1.0,Cynthia Simmons,1.0,4.0
6515,3.5053975084604736,-0.30332687795582963,2.7036247197328778,4.102315456833188,4.342131699009994,1,3.16021774534291,5.310647057349502,8.506688011298262,0.0,1.0,1.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Jon Hubbard,0.0,2.0
6516,3.122482068210509,0.30097312846127744,1.3625733864117242,7.263514227908402,2.773571942049585,0,2.0225152458078135,30.94347041582371,6.163774338332712,1.0,1.0,1.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Edward Vonderahe,0.0,1.0
6517,4.356064602763878,0.9304390170902423,1.427076384462509,3.475747321561237,4.660706568258167,2,2.2304539526599343,27.545524195840105,6.338403975096636,0.0,1.0,1.0,1.0,2.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Charles Rabb,0.0,2.0
6518,2.2251881380044223,-1.341697972015002,2.9722436912594876,1.9738932432439142,2.693393573965874,-2,4.012870444454659,10.0,10.221982287252363,0.0,1.0,1.0,1.0,2.0,Humanities,Ok,Good,1.0,1.0,1.0,1.0,Hugo Renfrew,1.0,0.0
6519,3.1632205612961384,-0.7448565768057918,0.8219270329779409,6.900923616733756,2.6641477279649894,-1,2.762402479985645,16.71394401952457,7.348416329966349,0.0,1.0,1.0,1.0,2.0,Sciences,None,Bad,0.0,0.0,0.0,0.0,Rosemarie Gallman,1.0,2.0
6520,2.7818914933624064,-0.7664073603249187,1.9888128738517483,3.5418113296676537,2.3394630051925662,-2,3.4901356035802173,10.0,9.46610750298947,0.0,1.0,0.0,1.0,1.0,Humanities,Very Good,Bad,1.0,1.0,1.0,1.0,Patricia Coleman,1.0,0.0
6521,3.8510587933994467,-0.4588675571639872,3.238427547578491,2.7512335760912756,4.259915325733614,2,2.162366322732902,27.352416868259148,6.528235562742167,1.0,0.0,1.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Nelson Collins,0.0,2.0
6522,3.7909540424439574,0.5779265405182806,2.8700602984220605,3.720160729052705,4.068293422581982,2,1.8448217718233566,29.328773403163417,5.816373239204292,1.0,1.0,1.0,1.0,3.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Ken Rio,0.0,2.0
6523,2.297075710811551,0.8129088255348055,2.6924938640965843,7.964078489051573,2.0659668288352306,-1,2.384078796417071,19.85759958158875,6.955901910262607,0.0,1.0,1.0,1.0,3.0,Humanities,None,Bad,0.0,0.0,0.0,0.0,Robert Phillips,0.0,0.0
6524,3.0326543318491934,0.6576508479910129,1.959130366946516,4.038869559149679,4.766017807971866,2,2.0673858812025907,28.955043601257383,6.443275727060698,0.0,1.0,0.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Thomas Wells,0.0,0.0
6525,2.533956878966946,-0.3330522274431224,1.7058350352408176,7.291037851668117,1.938887948792905,-2,2.017375324041868,28.13367794171654,5.742848705722919,0.0,1.0,1.0,1.0,3.0,Quantitative,None,Bad,1.0,1.0,1.0,1.0,Kristin Sparks,0.0,0.0
6526,2.6007105081080963,-1.0768631595709652,2.369995766027142,3.5328075613200487,2.1286891888212187,-2,1.2706208046736358,40.99130889525337,4.998682015118327,0.0,1.0,1.0,1.0,2.0,Engineering,None,Good,1.0,1.0,1.0,1.0,Vera Graham,0.0,2.0
6527,2.0424901303171943,0.13248823640209795,2.9790410661917286,4.335492291222028,3.0694813650993424,0,1.7048718347338776,43.05253958131132,5.271319161553885,0.0,1.0,1.0,1.0,1.0,Sciences,Very Good,Good,0.0,0.0,0.0,0.0,Richard Calvert,0.0,1.0
6528,2.670055879613212,0.1682224670255321,2.837896896374427,5.051535458826322,3.757634553264105,2,0.8631402484386028,58.215146150768746,3.75487599354694,1.0,1.0,1.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Jimmy Blumhardt,0.0,0.0
6529,2.687102616150808,0.6694903795784781,1.1209596524404386,5.042698656293458,1.6816282550987292,-2,2.167180137217819,24.578835010742964,6.498074812392048,1.0,1.0,1.0,1.0,2.0,Quantitative,None,Bad,1.0,1.0,1.0,1.0,Loyd Gordon,0.0,2.0
6530,3.6630694076975554,-0.05883083883779616,2.711224016996776,5.173366702875301,3.1246230101532078,0,2.4739838830539465,22.527663705451733,6.794766218376171,0.0,1.0,1.0,1.0,2.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Robert Mckissick,0.0,2.0
6531,2.6575193169228886,1.8682272283027843,1.6744060236756821,6.505915421844543,3.773412112324194,2,2.7826060674955855,10.003162912551332,7.730755868258276,1.0,1.0,0.0,2.0,2.0,Quantitative,None,Bad,0.0,0.0,0.0,0.0,Donald Cox,0.0,0.0
6532,2.3875880597014043,0.04466922713605672,1.4888795751854165,3.269417438674055,2.484623041222573,-1,3.4555355868431024,10.0,8.59895022266733,0.0,1.0,1.0,1.0,3.0,Quantitative,None,Good,1.0,0.0,1.0,0.0,Bernice Spellman,1.0,0.0
6533,3.3906990887218647,-0.17954120222385334,2.1475378500428977,2.8971948543937796,4.524580152443013,2,3.130576872230034,5.1350054076182445,7.917310770159775,1.0,1.0,2.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Robert West,0.0,2.0
6534,3.4010214433359165,0.14942913897530974,1.9744150136491405,2.4993604525107793,4.250588085964143,2,2.649970764170639,13.087161600533591,7.752513064651141,1.0,1.0,2.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,William Wilson,0.0,0.0
6535,1.7265564246733893,-0.4572512984126553,2.1468404139559514,9.476117225474711,1.3546602680400837,-2,1.944036952207312,36.52576546828428,5.7132050030042745,0.0,1.0,1.0,1.0,1.0,Engineering,Ok,Bad,1.0,1.0,1.0,1.0,Barbara Noonkester,1.0,1.0
6536,3.7329675139306766,0.0853410166823803,1.4813855153220707,1.9487695116833241,4.242022183585621,2,3.2111439722142023,1.875105560528528,8.511860404550568,1.0,1.0,1.0,1.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Karl Tarlton,0.0,1.0
6537,2.2746972844469924,0.09935116154710422,1.4389702395362658,7.835032146260684,2.3097724976911893,-2,3.311267356116124,2.4295764219231977,8.305990870935407,0.0,1.0,1.0,1.0,2.0,Sciences,None,Good,1.0,1.0,1.0,1.0,Julia Crawford,1.0,2.0
